,0
2987,1
2988,29
2989,2
2990,2
2991,33
2992,2
2993,2
2994,2
2995,161
2996,2
2997,3
2998,10
2999,8
3000,11
3001,23
3002,53
3003,3
3004,29
3005,96
3006,37
3007,1
3008,6
3009,5
3010,10
3011,64
3012,3
3013,31
3014,28
3015,5
3016,7
3017,1
3018,12
3019,43
3020,54
3021,32
3022,4
3023,1
3024,9
3025,6
3026,1
3027,23
3028,28
3029,17
3030,3
3031,1
3032,1
3033,57
3034,1
3035,11
3036,2
3037,1
3038,17
3039,16
3040,52
3041,27
3042,23
3043,18
3044,8
3045,1
3046,34
3047,4
3048,1
3049,1
3050,1
3051,1
3052,35
3053,20
3054,2
3055,2
3056,2
3057,15
3058,10
3059,29
3060,24
3061,5
3062,1
3063,68
3064,1
3065,14
3066,1
3067,2
3068,56
3069,3
3070,1
3071,91
3072,8
3073,10
3074,31
3075,1
3076,5
3077,98
3078,36
3079,11
3080,3
3081,1
3082,26
3083,18
3084,36
3085,3
3086,3
3087,18
3088,1
3089,57
3090,3
3091,8
3092,29
3093,24
3094,1
3095,38
3096,1
3097,25
3098,1
3099,18
3100,13
3101,36
3102,2
3103,2
3104,64
3105,95
3106,1
3107,1
3108,4
3109,17
3110,30
3111,34
3112,6
3113,45
3114,6
3115,20
3116,123
3117,13
3118,102
3119,30
3120,12
3121,2
3122,19
3123,4
3124,158
3125,3
3126,69
3127,10
3128,21
3129,17
3130,16
3131,66
3132,6
3133,3
3134,14
3135,1
3136,65
3137,1
3138,51
3139,84
3140,29
3141,127
3142,33
3143,2
3144,1
3145,21
3146,39
3147,1
3148,3
3149,69
3150,69
3151,5
3152,32
3153,44
3154,7
3155,89
3156,18
3157,9
3158,31
3159,79
3160,99
3161,5
3162,11
3163,1
3164,28
3165,83
3166,21
3167,1
3168,38
3169,34
3170,8
3171,63
3172,58
3173,36
3174,30
3175,13
3176,66
3177,32
3178,31
3179,41
3180,28
3181,121
3182,5
3183,3
3184,78
3185,4
3186,26
3187,44
3188,20
3189,9
3190,6
3191,1
3192,14
3193,1
3194,35
3195,11
3196,18
3197,1
3198,29
3199,24
3200,20
3201,6
3202,1
3203,1
3204,39
3205,1
3206,24
3207,11
3208,1
3209,47
3210,5
3211,11
3212,1
3213,1
3214,1
3215,9
3216,25
3217,54
3218,5
3219,44
3220,45
3221,50
3222,2
3223,1
3224,16
3225,99
3226,1
3227,17
3228,5
3229,55
3230,4
3231,1
3232,24
3233,64
3234,14
3235,23
3236,38
3237,107
3238,22
3239,1
3240,1
3241,28
3242,11
3243,3
3244,7
3245,11
3246,2
3247,7
3248,5
3249,22
3250,8
3251,42
3252,32
3253,1
3254,42
3255,28
3256,3
3257,5
3258,16
3259,84
3260,3
3261,3
3262,6
3263,23
3264,19
3265,5
3266,12
3267,25
3268,11
3269,1
3270,7
3271,2
3272,26
3273,103
3274,61
3275,57
3276,57
3277,1
3278,19
3279,1
3280,112
3281,74
3282,8
3283,44
3284,82
3285,1
3286,27
3287,27
3288,2
3289,12
3290,4
3291,1
3292,3
3293,17
3294,7
3295,13
3296,179
3297,77
3298,68
3299,9
3300,5
3301,4
3302,110
3303,15
3304,2
3305,4
3306,1
3307,37
3308,9
3309,6
3310,11
3311,26
3312,12
3313,36
3314,65
3315,61
3316,7
3317,29
3318,2
3319,3
3320,34
3321,1
3322,1
3323,59
3324,4
3325,16
3326,14
3327,2
3328,75
3329,1
3330,2
3331,3
3332,15
3333,3
3334,2
3335,24
3336,11
3337,30
3338,5
3339,29
3340,14
3341,115
3342,10
3343,23
3344,9
3345,4
3346,52
3347,13
3348,1
3349,5
3350,2
3351,3
3352,39
3353,1
3354,12
3355,8
3356,2
3357,10
3358,7
3359,1
3360,5
3361,2
3362,20
3363,6
3364,4
3365,2
3366,1
3367,8
3368,2
3369,13
3370,8
3371,4
3372,4
3373,21
3374,25
3375,50
3376,42
3377,51
3378,2
3379,133
3380,14
3381,1
3382,1
3383,48
3384,2
3385,1
3386,10
3387,4
3388,22
3389,88
3390,1
3391,2
3392,150
3393,1
3394,1
3395,14
3396,16
3397,4
3398,1
3399,3
3400,1
3401,2
3402,35
3403,12
3404,1
3405,1
3406,13
3407,5
3408,70
3409,77
3410,1
3411,2
3412,9
3413,55
3414,76
3415,20
3416,4
3417,30
3418,162
3419,1
3420,1
3421,40
3422,2
3423,1
3424,4
3425,103
3426,3
3427,28
3428,19
3429,5
3430,7
3431,25
3432,130
3433,2
3434,26
3435,8
3436,6
3437,26
3438,39
3439,22
3440,3
3441,58
3442,27
3443,2
3444,1
3445,18
3446,1
3447,10
3448,7
3449,66
3450,47
3451,2
3452,1
3453,16
3454,3
3455,1
3456,5
3457,5
3458,4
3459,31
3460,1
3461,8
3462,1
3463,47
3464,28
3465,8
3466,3
3467,63
3468,31
3469,77
3470,1
3471,34
3472,7
3473,1
3474,2
3475,1
3476,18
3477,1
3478,7
3479,1
3480,8
3481,3
3482,12
3483,17
3484,25
3485,5
3486,5
3487,1
3488,31
3489,13
3490,46
3491,68
3492,1
3493,22
3494,55
3495,50
3496,1
3497,42
3498,2
3499,34
3500,3
3501,3
3502,5
3503,5
3504,11
3505,7
3506,6
3507,15
3508,50
3509,13
3510,43
3511,1
3512,42
3513,73
3514,21
3515,54
3516,23
3517,24
3518,14
3519,1
3520,30
3521,35
3522,2
3523,9
3524,1
3525,5
3526,1
3527,54
3528,2
3529,10
3530,8
3531,9
3532,28
3533,4
3534,1
3535,33
3536,3
3537,4
3538,1
3539,1
3540,32
3541,71
3542,7
3543,4
3544,36
3545,9
3546,15
3547,1
3548,2
3549,1
3550,1
3551,1
3552,63
3553,15
3554,21
3555,83
3556,1
3557,16
3558,50
3559,10
3560,35
3561,2
3562,6
3563,25
3564,72
3565,13
3566,54
3567,19
3568,64
3569,81
3570,31
3571,9
3572,8
3573,59
3574,2
3575,1
3576,75
3577,4
3578,23
3579,1
3580,1
3581,1
3582,1
3583,1
3584,7
3585,106
3586,263
3587,1
3588,1
3589,11
3590,4
3591,35
3592,31
3593,1
3594,43
3595,18
3596,20
3597,4
3598,1
3599,15
3600,3
3601,8
3602,13
3603,1
3604,16
3605,53
3606,3
3607,107
3608,1
3609,19
3610,1
3611,19
3612,2
3613,7
3614,19
3615,1
3616,23
3617,27
3618,1
3619,3
3620,5
3621,212
3622,1
3623,81
3624,4
3625,26
3626,24
3627,1
3628,1
3629,1
3630,4
3631,11
3632,2
3633,165
3634,2
3635,11
3636,19
3637,7
3638,4
3639,4
3640,1
3641,1
3642,22
3643,1
3644,15
3645,9
3646,7
3647,32
3648,7
3649,7
3650,20
3651,68
3652,79
3653,13
3654,22
3655,12
3656,3
3657,23
3658,1
3659,3
3660,8
3661,1
3662,1
3663,2
3664,51
3665,1
3666,3
3667,2
3668,4
3669,1
3670,6
3671,16
3672,8
3673,1
3674,10
3675,23
3676,1
3677,2
3678,1
3679,2
3680,6
3681,78
3682,157
3683,2
3684,2
3685,25
3686,1
3687,3
3688,25
3689,4
3690,9
3691,4
3692,102
3693,1
3694,3
3695,5
3696,1
3697,1
3698,14
3699,2
3700,12
3701,41
3702,14
3703,3
3704,11
3705,20
3706,23
3707,35
3708,21
3709,6
3710,17
3711,3
3712,61
3713,4
3714,13
3715,12
3716,21
3717,18
3718,1
3719,18
3720,23
3721,27
3722,5
3723,22
3724,22
3725,1
3726,1
3727,1
3728,24
3729,1
3730,14
3731,6
3732,3
3733,33
3734,3
3735,3
3736,40
3737,1
3738,1
3739,107
3740,12
3741,1
3742,21
3743,22
3744,15
3745,1
3746,20
3747,30
3748,2
3749,12
3750,1
3751,23
3752,48
3753,24
3754,6
3755,21
3756,8
3757,37
3758,2
3759,26
3760,1
3761,13
3762,5
3763,2
3764,2
3765,1
3766,17
3767,4
3768,5
3769,64
3770,66
3771,37
3772,2
3773,7
3774,25
3775,18
3776,33
3777,9
3778,30
3779,54
3780,13
3781,1
3782,31
3783,14
3784,22
3785,3
3786,49
3787,11
3788,10
3789,1
3790,1
3791,109
3792,2
3793,51
3794,5
3795,1
3796,27
3797,4
3798,4
3799,4
3800,12
3801,30
3802,11
3803,5
3804,21
3805,2
3806,1
3807,2
3808,26
3809,5
3810,38
3811,16
3812,37
3813,3
3814,1
3815,1
3816,11
3817,3
3818,3
3819,44
3820,18
3821,3
3822,14
3823,16
3824,36
3825,2
3826,4
3827,40
3828,52
3829,51
3830,51
3831,36
3832,13
3833,1
3834,1
3835,1
3836,1
3837,17
3838,13
3839,57
3840,41
3841,5
3842,129
3843,57
3844,5
3845,7
3846,8
3847,120
3848,1
3849,20
3850,6
3851,2
3852,1
3853,3
3854,15
3855,52
3856,47
3857,81
3858,1
3859,78
3860,1
3861,2
3862,8
3863,21
3864,86
3865,12
3866,6
3867,70
3868,48
3869,40
3870,37
3871,26
3872,29
3873,1
3874,1
3875,27
3876,28
3877,29
3878,38
3879,69
3880,24
3881,2
3882,84
3883,2
3884,1
3885,1
3886,41
3887,4
3888,7
3889,2
3890,1
3891,1
3892,1
3893,2
3894,8
3895,44
3896,41
3897,2
3898,29
3899,1
3900,10
3901,5
3902,5
3903,2
3904,1
3905,1
3906,1
3907,1
3908,10
3909,41
3910,43
3911,10
3912,8
3913,3
3914,16
3915,9
3916,4
3917,1
3918,33
3919,33
3920,18
3921,29
3922,39
3923,3
3924,1
3925,1
3926,1
3927,14
3928,2
3929,1
3930,20
3931,35
3932,30
3933,13
3934,6
3935,8
3936,2
3937,3
3938,99
3939,3
3940,25
3941,75
3942,15
3943,22
3944,1
3945,10
3946,67
3947,2
3948,40
3949,13
3950,1
3951,1
3952,21
3953,4
3954,10
3955,9
3956,1
3957,26
3958,7
3959,35
3960,8
3961,1
3962,1
3963,12
3964,1
3965,5
3966,32
3967,2
3968,47
3969,2
3970,3
3971,5
3972,16
3973,55
3974,25
3975,2
3976,4
3977,38
3978,4
3979,9
3980,8
3981,19
3982,2
3983,1
3984,1
3985,15
3986,6
3987,4
3988,18
3989,44
3990,46
3991,69
3992,18
3993,14
3994,2
3995,3
3996,11
3997,9
3998,53
3999,39
4000,1
4001,10
4002,88
4003,1
4004,4
4005,2
4006,19
4007,1
4008,124
4009,1
4010,3
4011,1
4012,176
4013,64
4014,76
4015,7
4016,40
4017,2
4018,3
4019,28
4020,52
4021,6
4022,15
4023,2
4024,9
4025,7
4026,9
4027,5
4028,1
4029,15
4030,31
4031,4
4032,49
4033,3
4034,8
4035,11
4036,1
4037,2
4038,59
4039,5
4040,40
4041,19
4042,19
4043,15
4044,29
4045,61
4046,47
4047,141
4048,1
4049,1
4050,1
4051,8
4052,5
4053,43
4054,46
4055,2
4056,20
4057,18
4058,87
4059,1
4060,5
4061,92
4062,45
4063,2
4064,1
4065,21
4066,1
4067,1
4068,1
4069,58
4070,6
4071,2
4072,31
4073,6
4074,7
4075,3
4076,1
4077,8
4078,5
4079,10
4080,5
4081,27
4082,2
4083,63
4084,11
4085,8
4086,8
4087,14
4088,8
4089,5
4090,20
4091,31
4092,4
4093,1
4094,1
4095,8
4096,3
4097,7
4098,13
4099,1
4100,30
4101,1
4102,1
4103,19
4104,47
4105,12
4106,32
4107,1
4108,1
4109,9
4110,23
4111,3
4112,50
4113,14
4114,7
4115,8
4116,2
4117,12
4118,13
4119,1
4120,8
4121,2
4122,18
4123,4
4124,5
4125,3
4126,15
4127,4
4128,1
4129,1
4130,19
4131,43
4132,2
4133,44
4134,4
4135,16
4136,11
4137,4
4138,2
4139,7
4140,1
4141,10
4142,4
4143,8
4144,76
4145,45
4146,17
4147,5
4148,19
4149,6
4150,27
4151,5
4152,34
4153,8
4154,1
4155,7
4156,2
4157,35
4158,2
4159,24
4160,1
4161,29
4162,1
4163,6
4164,3
4165,1
4166,27
4167,8
4168,42
4169,17
4170,2
4171,7
4172,31
4173,4
4174,33
4175,20
4176,3
4177,4
4178,5
4179,2
4180,3
4181,14
4182,39
4183,6
4184,18
4185,3
4186,1
4187,43
4188,35
4189,9
4190,1
4191,14
4192,133
4193,23
4194,26
4195,2
4196,10
4197,2
4198,32
4199,7
4200,7
4201,2
4202,1
4203,7
4204,15
4205,3
4206,3
4207,1
4208,71
4209,3
4210,9
4211,4
4212,1
4213,23
4214,23
4215,1
4216,1
4217,8
4218,35
4219,1
4220,46
4221,29
4222,9
4223,5
4224,4
4225,49
4226,14
4227,4
4228,83
4229,1
4230,11
4231,2
4232,4
4233,9
4234,1
4235,19
4236,3
4237,1
4238,1
4239,1
4240,14
4241,3
4242,10
4243,4
4244,23
4245,2
4246,15
4247,1
4248,1
4249,2
4250,5
4251,2
4252,36
4253,12
4254,48
4255,37
4256,9
4257,10
4258,8
4259,47
4260,8
4261,22
4262,2
4263,19
4264,51
4265,14
4266,9
4267,1
4268,1
4269,1
4270,7
4271,1
4272,5
4273,10
4274,1
4275,1
4276,61
4277,14
4278,7
4279,20
4280,6
4281,1
4282,2
4283,2
4284,6
4285,1
4286,1
4287,1
4288,11
4289,3
4290,12
4291,6
4292,2
4293,27
4294,2
4295,41
4296,4
4297,3
4298,1
4299,9
4300,9
4301,12
4302,14
4303,15
4304,7
4305,142
4306,7
4307,19
4308,3
4309,51
4310,1
4311,4
4312,7
4313,9
4314,4
4315,1
4316,4
4317,2
4318,2
4319,1
4320,7
4321,5
4322,6
4323,8
4324,31
4325,17
4326,11
4327,7
4328,15
4329,80
4330,7
4331,7
4332,1
4333,38
4334,1
4335,12
4336,11
4337,17
4338,5
4339,1
4340,3
4341,3
4342,39
4343,67
4344,8
4345,1
4346,30
4347,1
4348,13
4349,4
4350,15
4351,8
4352,90
4353,58
4354,9
4355,38
4356,28
4357,24
4358,29
4359,10
4360,10
4361,3
4362,1
4363,48
4364,8
4365,5
4366,5
4367,9
4368,35
4369,15
4370,1
4371,1
4372,2
4373,26
4374,11
4375,1
4376,35
4377,1
4378,1
4379,1
4380,21
4381,22
4382,6
4383,2
4384,1
4385,5
4386,1
4387,4
4388,1
4389,1
4390,1
4391,1
4392,21
4393,1
4394,22
4395,8
4396,58
4397,3
4398,6
4399,17
4400,1
4401,15
4402,44
4403,1
4404,20
4405,8
4406,6
4407,38
4408,3
4409,23
4410,5
4411,4
4412,1
4413,1
4414,20
4415,55
4416,7
4417,1
4418,26
4419,10
4420,7
4421,8
4422,18
4423,9
4424,13
4425,10
4426,6
4427,3
4428,9
4429,1
4430,10
4431,1
4432,3
4433,3
4434,2
4435,4
4436,4
4437,5
4438,51
4439,2
4440,7
4441,157
4442,9
4443,57
4444,5
4445,4
4446,1
4447,2
4448,11
4449,18
4450,33
4451,16
4452,4
4453,15
4454,16
4455,7
4456,6
4457,2
4458,1
4459,1
4460,34
4461,7
4462,1
4463,1
4464,18
4465,5
4466,1
4467,5
4468,16
4469,4
4470,47
4471,9
4472,21
4473,1
4474,2
4475,61
4476,1
4477,1
4478,16
4479,22
4480,2
4481,1
4482,2
4483,18
4484,14
4485,1
4486,2
4487,13
4488,5
4489,1
4490,9
4491,31
4492,37
4493,1
4494,6
4495,47
4496,35
4497,10
4498,3
4499,26
4500,31
4501,10
4502,25
4503,1
4504,13
4505,9
4506,1
4507,5
4508,10
4509,5
4510,21
4511,1
4512,50
4513,19
4514,26
4515,30
4516,1
4517,40
4518,9
4519,47
4520,41
4521,33
4522,13
4523,1
4524,7
4525,28
4526,53
4527,4
4528,25
4529,62
4530,38
4531,23
4532,1
4533,1
4534,9
4535,31
4536,5
4537,5
4538,5
4539,2
4540,16
4541,9
4542,26
4543,49
4544,1
4545,54
4546,1
4547,6
4548,2
4549,6
4550,6
4551,1
4552,1
4553,21
4554,11
4555,9
4556,94
4557,1
4558,6
4559,3
4560,3
4561,3
4562,3
4563,38
4564,4
4565,1
4566,37
4567,1
4568,1
4569,8
4570,3
4571,5
4572,21
4573,24
4574,11
4575,13
4576,4
4577,5
4578,4
4579,5
4580,29
4581,11
4582,28
4583,8
4584,2
4585,1
4586,1
4587,32
4588,81
4589,10
4590,15
4591,14
4592,9
4593,1
4594,11
4595,67
4596,5
4597,26
4598,2
4599,56
4600,1
4601,1
4602,1
4603,1
4604,15
4605,4
4606,52
4607,3
4608,1
4609,1
4610,3
4611,3
4612,1
4613,1
4614,25
4615,25
4616,2
4617,5
4618,5
4619,11
4620,35
4621,19
4622,13
4623,61
4624,5
4625,32
4626,3
4627,2
4628,12
4629,4
4630,22
4631,5
4632,6
4633,1
4634,26
4635,1
4636,1
4637,31
4638,43
4639,2
4640,96
4641,12
4642,2
4643,27
4644,20
4645,11
4646,1
4647,31
4648,1
4649,9
4650,1
4651,19
4652,37
4653,82
4654,2
4655,69
4656,13
4657,6
4658,4
4659,1
4660,1
4661,1
4662,12
4663,1
4664,35
4665,2
4666,1
4667,9
4668,25
4669,2
4670,37
4671,25
4672,12
4673,1
4674,2
4675,3
4676,31
4677,3
4678,1
4679,64
4680,2
4681,40
4682,14
4683,1
4684,1
4685,6
4686,1
4687,1
4688,27
4689,5
4690,3
4691,18
4692,8
4693,1
4694,1
4695,12
4696,1
4697,5
4698,12
4699,20
4700,72
4701,6
4702,1
4703,2
4704,9
4705,10
4706,84
4707,8
4708,15
4709,39
4710,6
4711,1
4712,2
4713,15
4714,9
4715,8
4716,18
4717,2
4718,23
4719,1
4720,1
4721,1
4722,2
4723,1
4724,15
4725,2
4726,13
4727,1
4728,3
4729,1
4730,1
4731,1
4732,10
4733,8
4734,17
4735,4
4736,1
4737,16
4738,3
4739,39
4740,1
4741,1
4742,9
4743,1
4744,134
4745,25
4746,16
4747,53
4748,1
4749,5
4750,41
4751,4
4752,4
4753,31
4754,12
4755,10
4756,15
4757,11
4758,43
4759,2
4760,5
4761,5
4762,90
4763,1
4764,60
4765,23
4766,1
4767,1
4768,2
4769,11
4770,2
4771,3
4772,2
4773,1
4774,2
4775,3
4776,1
4777,13
4778,1
4779,9
4780,2
4781,24
4782,6
4783,31
4784,1
4785,57
4786,8
4787,7
4788,3
4789,7
4790,1
4791,19
4792,1
4793,1
4794,40
4795,11
4796,29
4797,24
4798,16
4799,3
4800,5
4801,2
4802,18
4803,9
4804,37
4805,28
4806,15
4807,2
4808,13
4809,2
4810,10
4811,67
4812,79
4813,31
4814,22
4815,8
4816,3
4817,6
4818,34
4819,7
4820,1
4821,1
4822,13
4823,1
4824,4
4825,1
4826,11
4827,11
4828,6
4829,6
4830,7
4831,25
4832,32
4833,1
4834,23
4835,24
4836,2
4837,17
4838,1
4839,4
4840,6
4841,6
4842,6
4843,4
4844,61
4845,2
4846,7
4847,3
4848,3
4849,54
4850,18
4851,17
4852,22
4853,4
4854,1
4855,1
4856,7
4857,3
4858,1
4859,6
4860,1
4861,10
4862,1
4863,4
4864,11
4865,5
4866,10
4867,9
4868,17
4869,39
4870,1
4871,5
4872,10
4873,7
4874,2
4875,1
4876,3
4877,4
4878,89
4879,11
4880,2
4881,5
4882,55
4883,2
4884,2
4885,6
4886,6
4887,1
4888,13
4889,20
4890,23
4891,23
4892,1
4893,4
4894,17
4895,19
4896,12
4897,1
4898,10
4899,10
4900,18
4901,4
4902,1
4903,10
4904,1
4905,5
4906,34
4907,1
4908,28
4909,11
4910,53
4911,1
4912,38
4913,1
4914,21
4915,46
4916,9
4917,18
4918,14
4919,12
4920,1
4921,4
4922,7
4923,1
4924,36
4925,5
4926,1
4927,1
4928,4
4929,7
4930,9
4931,1
4932,1
4933,11
4934,26
4935,26
4936,21
4937,1
4938,2
4939,11
4940,4
4941,6
4942,1
4943,2
4944,21
4945,10
4946,1
4947,1
4948,1
4949,4
4950,1
4951,2
4952,10
4953,9
4954,4
4955,7
4956,17
4957,14
4958,2
4959,8
4960,4
4961,15
4962,1
4963,9
4964,16
4965,5
4966,7
4967,8
4968,2
4969,1
4970,25
4971,2
4972,3
4973,6
4974,25
4975,2
4976,6
4977,9
4978,10
4979,3
4980,37
4981,13
4982,1
4983,1
4984,2
4985,3
4986,5
4987,1
4988,2
4989,14
4990,1
4991,62
4992,2
4993,1
4994,1
4995,6
4996,109
4997,2
4998,6
4999,51
5000,54
5001,68
5002,3
5003,1
5004,33
5005,2
5006,16
5007,70
5008,2
5009,9
5010,21
5011,50
5012,5
5013,116
5014,29
5015,6
5016,4
5017,23
5018,11
5019,1
5020,5
5021,1
5022,23
5023,1
5024,34
5025,22
5026,2
5027,36
5028,30
5029,1
5030,20
5031,1
5032,116
5033,12
5034,14
5035,73
5036,1
5037,1
5038,22
5039,24
5040,24
5041,28
5042,21
5043,53
5044,29
5045,6
5046,6
5047,1
5048,3
5049,22
5050,1
5051,14
5052,2
5053,1
5054,11
5055,28
5056,1
5057,11
5058,21
5059,82
5060,14
5061,19
5062,1
5063,4
5064,21
5065,7
5066,1
5067,3
5068,2
5069,13
5070,1
5071,2
5072,13
5073,40
5074,1
5075,20
5076,1
5077,1
5078,26
5079,62
5080,50
5081,1
5082,5
5083,2
5084,2
5085,7
5086,4
5087,5
5088,14
5089,11
5090,27
5091,1
5092,32
5093,16
5094,13
5095,16
5096,31
5097,5
5098,2
5099,9
5100,27
5101,3
5102,1
5103,1
5104,1
5105,1
5106,20
5107,38
5108,1
5109,15
5110,3
5111,6
5112,5
5113,21
5114,83
5115,9
5116,2
5117,55
5118,51
5119,1
5120,21
5121,3
5122,39
5123,1
5124,48
5125,22
5126,17
5127,26
5128,25
5129,12
5130,55
5131,3
5132,16
5133,18
5134,4
5135,2
5136,46
5137,10
5138,41
5139,1
5140,1
5141,5
5142,5
5143,1
5144,6
5145,4
5146,10
5147,41
5148,8
5149,2
5150,1
5151,123
5152,2
5153,19
5154,12
5155,4
5156,1
5157,29
5158,2
5159,6
5160,14
5161,39
5162,1
5163,12
5164,4
5165,14
5166,9
5167,6
5168,7
5169,1
5170,2
5171,14
5172,1
5173,10
5174,1
5175,1
5176,20
5177,1
5178,1
5179,1
5180,15
5181,4
5182,13
5183,1
5184,2
5185,14
5186,4
5187,1
5188,1
5189,69
5190,2
5191,14
5192,5
5193,23
5194,55
5195,95
5196,14
5197,7
5198,10
5199,1
5200,7
5201,2
5202,5
5203,4
5204,1
5205,10
5206,1
5207,16
5208,39
5209,20
5210,33
5211,18
5212,4
5213,1
5214,1
5215,18
5216,58
5217,1
5218,11
5219,2
5220,27
5221,9
5222,1
5223,9
5224,3
5225,1
5226,20
5227,1
5228,6
5229,5
5230,34
5231,10
5232,24
5233,2
5234,26
5235,31
5236,9
5237,1
5238,9
5239,3
5240,7
5241,37
5242,6
5243,1
5244,28
5245,6
5246,11
5247,9
5248,35
5249,8
5250,35
5251,2
5252,8
5253,11
5254,8
5255,11
5256,1
5257,23
5258,17
5259,31
5260,13
5261,2
5262,1
5263,35
5264,1
5265,2
5266,1
5267,24
5268,1
5269,27
5270,1
5271,1
5272,5
5273,1
5274,3
5275,9
5276,3
5277,3
5278,7
5279,1
5280,2
5281,28
5282,3
5283,1
5284,41
5285,4
5286,2
5287,12
5288,3
5289,6
5290,1
5291,16
5292,19
5293,11
5294,26
5295,1
5296,1
5297,10
5298,14
5299,2
5300,24
5301,32
5302,7
5303,53
5304,12
5305,1
5306,7
5307,1
5308,1
5309,1
5310,1
5311,26
5312,26
5313,46
5314,1
5315,6
5316,39
5317,1
5318,1
5319,8
5320,20
5321,18
5322,1
5323,1
5324,21
5325,1
5326,4
5327,12
5328,8
5329,8
5330,17
5331,1
5332,1
5333,11
5334,1
5335,3
5336,50
5337,48
5338,1
5339,1
5340,4
5341,5
5342,13
5343,1
5344,1
5345,25
5346,3
5347,25
5348,8
5349,1
5350,48
5351,2
5352,29
5353,32
5354,1
5355,32
5356,37
5357,2
5358,4
5359,42
5360,5
5361,2
5362,1
5363,8
5364,1
5365,1
5366,2
5367,11
5368,4
5369,4
5370,3
5371,2
5372,8
5373,13
5374,42
5375,54
5376,7
5377,1
5378,30
5379,2
5380,18
5381,2
5382,1
5383,21
5384,19
5385,1
5386,23
5387,73
5388,4
5389,45
5390,1
5391,1
5392,5
5393,1
5394,2
5395,16
5396,1
5397,1
5398,1
5399,3
5400,4
5401,1
5402,27
5403,3
5404,8
5405,1
5406,8
5407,4
5408,2
5409,68
5410,35
5411,2
5412,48
5413,1
5414,9
5415,11
5416,12
5417,1
5418,1
5419,36
5420,7
5421,17
5422,7
5423,1
5424,13
5425,39
5426,1
5427,10
5428,80
5429,1
5430,4
5431,13
5432,3
5433,13
5434,20
5435,2
5436,3
5437,1
5438,3
5439,1
5440,4
5441,10
5442,2
5443,11
5444,1
5445,1
5446,1
5447,1
5448,4
5449,55
5450,15
5451,12
5452,17
5453,2
5454,14
5455,22
5456,13
5457,21
5458,12
5459,9
5460,4
5461,21
5462,17
5463,6
5464,1
5465,4
5466,8
5467,2
5468,12
5469,17
5470,1
5471,1
5472,1
5473,9
5474,21
5475,1
5476,1
5477,2
5478,4
5479,1
5480,14
5481,13
5482,19
5483,3
5484,17
5485,2
5486,10
5487,8
5488,10
5489,16
5490,1
5491,3
5492,24
5493,117
5494,1
5495,3
5496,6
5497,14
5498,5
5499,25
5500,51
5501,1
5502,7
5503,3
5504,8
5505,18
5506,18
5507,11
5508,1
5509,28
5510,1
5511,1
5512,6
5513,6
5514,2
5515,15
5516,3
5517,8
5518,6
5519,2
5520,3
5521,3
5522,12
5523,2
5524,1
5525,1
5526,24
5527,2
5528,1
5529,1
5530,1
5531,8
5532,39
5533,5
5534,51
5535,22
5536,1
5537,1
5538,10
5539,5
5540,1
5541,10
5542,11
5543,8
5544,21
5545,33
5546,13
5547,4
5548,11
5549,2
5550,1
5551,42
5552,123
5553,6
5554,87
5555,7
5556,4
5557,7
5558,5
5559,4
5560,10
5561,1
5562,20
5563,4
5564,2
5565,23
5566,2
5567,19
5568,14
5569,67
5570,1
5571,2
5572,6
5573,2
5574,4
5575,2
5576,5
5577,1
5578,5
5579,10
5580,2
5581,1
5582,51
5583,37
5584,8
5585,4
5586,6
5587,1
5588,1
5589,1
5590,22
5591,11
5592,65
5593,4
5594,4
5595,3
5596,1
5597,1
5598,1
5599,10
5600,55
5601,9
5602,2
5603,1
5604,1
5605,26
5606,1
5607,5
5608,2
5609,41
5610,15
5611,7
5612,10
5613,3
5614,2
5615,1
5616,34
5617,12
5618,5
5619,29
5620,1
5621,9
5622,2
5623,31
5624,11
5625,2
5626,9
5627,2
5628,3
5629,65
5630,37
5631,1
5632,12
5633,1
5634,6
5635,1
5636,15
5637,2
5638,1
5639,1
5640,1
5641,8
5642,4
5643,18
5644,2
5645,52
5646,7
5647,13
5648,18
5649,4
5650,1
5651,2
5652,1
5653,7
5654,2
5655,8
5656,1
5657,4
5658,10
5659,1
5660,10
5661,1
5662,1
5663,2
5664,1
5665,3
5666,21
5667,27
5668,1
5669,2
5670,2
5671,3
5672,11
5673,11
5674,2
5675,22
5676,22
5677,16
5678,2
5679,4
5680,1
5681,5
5682,1
5683,11
5684,25
5685,5
5686,1
5687,8
5688,26
5689,5
5690,4
5691,24
5692,19
5693,1
5694,13
5695,30
5696,50
5697,1
5698,1
5699,1
5700,4
5701,18
5702,1
5703,3
5704,19
5705,14
5706,1
5707,44
5708,4
5709,2
5710,2
5711,20
5712,6
5713,12
5714,1
5715,1
5716,5
5717,3
5718,17
5719,10
5720,2
5721,23
5722,5
5723,2
5724,1
5725,34
5726,1
5727,2
5728,3
5729,1
5730,46
5731,6
5732,33
5733,11
5734,26
5735,1
5736,4
5737,6
5738,4
5739,1
5740,4
5741,3
5742,2
5743,6
5744,1
5745,1
5746,20
5747,12
5748,32
5749,42
5750,7
5751,2
5752,1
5753,5
5754,1
5755,1
5756,18
5757,21
5758,38
5759,1
5760,1
5761,1
5762,1
5763,1
5764,1
5765,1
5766,1
5767,4
5768,48
5769,1
5770,15
5771,2
5772,61
5773,69
5774,27
5775,17
5776,16
5777,4
5778,4
5779,9
5780,10
5781,33
5782,1
5783,3
5784,29
5785,4
